,player_name,position,season,fantasy_points_ppr,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,tgt_sh,ay_sh,wopr_y,dom
1089,Deommodore Lenoir,DB,2024,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1090,Elijah Mitchell,RB,2022,43.6,0.0,0,0.0,279.0,2,3,4,7.0,0,0.028169014084507,-0.0079817559863169,0.0358681163377069,0.003391472868217
1091,Elijah Mitchell,RB,2023,47.5,0.0,0,0.0,281.0,2,6,8,14.0,0,0.0250783699059561,-0.0088924818108326,0.030503569410268,0.0024398745207389
1092,Gary Brightwell,RB,2022,29.0,0.0,0,0.0,141.0,1,5,8,39.0,0,0.032,0.0045543266102797,0.0516434612882238,0.0122027534418022
1093,Gary Brightwell,RB,2023,11.6,0.0,0,0.0,19.0,0,5,7,47.0,0,0.0721649484536082,-0.0120724346076458,0.0985894749942956,0.0
1094,Shi Smith,WR,2022,61.6,0.0,0,0.0,0.0,0,22,41,296.0,2,0.0985576923076923,0.1193877551020408,0.2433467425431711,0.1278697206408049
1095,Quintin Morris,TE,2022,20.4,0.0,0,0.0,0.0,0,8,11,84.0,1,0.0428015564202334,0.0340557275541795,0.0914469166736938,0.0512981638721147
1096,Quintin Morris,TE,2023,10.6,0.0,0,0.0,0.0,0,2,3,26.0,1,0.0483870967741935,0.0670731707317073,0.1262391817466561,0.1292792792792793
1097,Quintin Morris,TE,2024,14.6,0.0,0,0.0,0.0,0,5,8,36.0,1,0.0509554140127388,0.0770031217481789,0.1380356184176515,0.0674927113702623
1098,Jaylen Waddle,WR,2022,259.2,0.0,0,0.0,26.0,0,75,117,1356.0,8,0.2003424657534246,0.2659774436090225,0.5132956535173551,0.2756208464498076
1099,Jaylen Waddle,WR,2023,198.6,0.0,0,0.0,12.0,0,72,104,1014.0,4,0.2198731501057082,0.2959729653618699,0.5665880974480583,0.2205103179029559
1100,Jaylen Waddle,WR,2024,149.6,0.0,0,0.0,12.0,0,58,83,744.0,2,0.1563088512241054,0.2458382877526753,0.4311339070382985,0.1534482758620689
1101,D'Wayne Eskridge,WR,2022,13.8,0.0,0,0.0,10.0,0,7,13,58.0,0,0.0541666666666666,0.031231925968768,0.1062355407750144,0.0154749199573105
1102,D'Wayne Eskridge,WR,2023,0.5,0.0,0,0.0,5.0,0,0,1,0.0,0,0.0096153846153846,0.0189309576837416,0.0295678430700702,0.0
1103,Dee Eskridge,WR,2024,7.4,0.0,0,0.0,0.0,0,3,3,44.0,0,0.03125,0.0273722627737226,0.0687728102189781,0.0341085271317829
1104,Dyami Brown,WR,2022,32.800000000000004,0.0,0,0.0,15.0,0,5,14,143.0,2,0.0663507109004739,0.2041855203619909,0.2628744826403036,0.177
1105,Dyami Brown,WR,2023,34.96,4.0,0,0.0,0.0,0,12,23,168.0,1,0.046,0.1020300553651463,0.150624044292117,0.0485299475882171
1106,Dyami Brown,WR,2024,67.4,0.0,0,0.0,26.0,0,30,40,308.0,1,0.086021505376344,0.081163434903047,0.1939630059869538,0.0629683437834531
1107,John Bates,TE,2022,30.8,0.0,0,0.0,0.0,0,14,22,108.0,1,0.0689655172413793,0.0458199356913183,0.1401042244151236,0.0584847073435801
1108,John Bates,TE,2023,34.1,0.0,0,0.0,0.0,0,19,28,151.0,0,0.0520446096654275,0.0440917107583774,0.1133402831048432,0.0214427719397898
1109,John Bates,TE,2024,14.4,0.0,0,0.0,0.0,0,8,13,84.0,0,0.0396341463414634,0.0258196721311475,0.0801069572171131,0.017910447761194
1110,Tylan Wallace,WR,2022,7.3,0.0,0,0.0,0.0,0,4,7,33.0,0,0.0419161676646706,0.0577395577395577,0.1090658976886521,0.0137385512073272
1111,Tylan Wallace,WR,2023,8.1,0.0,0,0.0,0.0,0,1,2,11.0,0,0.028169014084507,0.0321229050279329,0.0679518451491069,0.0119047619047619
1112,Tylan Wallace,WR,2024,36.3,0.0,0,0.0,0.0,0,11,12,193.0,1,0.05,0.0328305235137533,0.1012644188110026,0.0722144522144522
1113,Ihmir Smith-Marsette,WR,2022,0.4,0.0,0,0.0,-1.0,0,1,4,15.0,0,0.0571428571428571,0.042042042042042,0.1193479193479193,0.0131118881118881
1114,Ihmir Smith-Marsette,WR,2023,32.5,0.0,0,0.0,74.0,1,8,10,51.0,0,0.0465116279069767,0.0047872340425531,0.0735972290945076,0.0212323064113238
1115,Ihmir Smith-Marsette,WR,2024,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1116,Noah Gray,TE,2022,70.0,0.0,0,0.0,1.0,1,28,34,299.0,1,0.0522273425499231,0.0360780984719864,0.1072034926024739,0.0406713124274099
1117,Noah Gray,TE,2023,70.6,0.0,0,0.0,1.0,0,28,41,305.0,2,0.0692567567567567,0.0708661417322834,0.1605780485209619,0.0741236129125234
1118,Noah Gray,TE,2024,113.3,0.0,0,0.0,-4.0,0,40,49,437.0,5,0.0852173913043478,0.0834683954619124,0.1946008033260517,0.1602642276422764
1119,Zach Davidson,TE,2024,1.5,0.0,0,0.0,0.0,0,1,2,5.0,0,0.0344827586206896,0.0255754475703324,0.0721844959873004,0.0060386473429951
1120,Simi Fehoko,WR,2022,5.4,0.0,0,0.0,0.0,0,3,4,24.0,0,0.0547945205479452,0.0838815789473684,0.1492970439798125,0.0290556900726392
1121,Simi Fehoko,WR,2023,7.9,0.0,0,0.0,0.0,0,1,2,9.0,1,0.05,0.1034482758620689,0.1577586206896551,0.1817673378076062
1122,Simi Fehoko,WR,2024,16.6,0.0,0,0.0,0.0,0,6,16,106.0,0,0.1052631578947368,0.1785173978819969,0.3007086551477028,0.040895061728395
1123,Nick Niemann,LB,2023,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1124,Larry Rountree,RB,2022,5.300000000000001,0.0,0,0.0,19.0,0,2,2,14.0,0,0.0266666666666666,-0.0361702127659574,0.011063829787234,0.0130353817504655
1125,Racey McMath,WR,2022,6.4,0.0,0,0.0,4.0,0,2,8,40.0,0,0.0606060606060606,0.1684210526315789,0.225645933014354,0.0235294117647058
1126,Demetric Felton,RB,2022,2.4,0.0,0,0.0,-4.0,0,2,4,8.0,0,0.036036036036036,0.0242792109256449,0.07347742279457,0.0059880239520958
1127,Kylin Hill,RB,2022,0.7000000000000001,0.0,0,0.0,7.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1128,Jermar Jefferson,RB,2024,4.2,0.0,0,0.0,22.0,0,1,1,10.0,0,0.0151515151515151,0.0,0.0227272727272727,0.0078247261345852
1129,Dax Milne,WR,2022,15.7,0.0,0,0.0,0.0,0,6,7,37.0,1,0.0286885245901639,0.0212885154061624,0.0600635992101758,0.0533092091462135
1130,Grant Stuard,LB,2023,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1131,Miller Forristall,TE,2022,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.032258064516129,0.0248756218905472,0.0682875942866313,0.0
1132,Adam Prentice,RB,2022,4.8,0.0,0,0.0,9.0,0,3,3,9.0,0,0.0236220472440944,-0.0074318744838976,0.0294875712790236,0.0043352601156069
1133,Adam Prentice,RB,2023,2.4000000000000004,0.0,0,0.0,12.0,0,2,3,12.0,0,0.0410958904109589,0.022633744855967,0.079750831501212,0.0172413793103448
1134,Adam Prentice,RB,2024,0.0,0.0,0,0.0,0.0,0,0,4,0.0,0,0.0317460317460317,0.0043243243243243,0.051078507078507,0.0
1135,Jack Stoll,TE,2022,23.3,0.0,0,0.0,0.0,0,11,14,123.0,0,0.0505415162454873,0.034390523500191,0.1033246931683838,0.0263496143958868
1136,Jack Stoll,TE,2023,8.8,0.0,0,0.0,0.0,0,5,8,38.0,0,0.048780487804878,0.018037518037518,0.0876007461373315,0.0167696381288614
1137,Jack Stoll,TE,2024,3.0,0.0,0,0.0,0.0,0,2,3,10.0,0,0.06,0.0264900662251655,0.1111920529801324,0.0126903553299492
1138,Brock Wright,TE,2022,63.6,0.0,0,0.0,0.0,0,18,24,216.0,4,0.0551724137931034,0.0257418662853056,0.1033521137178997,0.1232541043861798
1139,Brock Wright,TE,2023,28.1,0.0,0,0.0,0.0,0,13,14,91.0,1,0.0498220640569395,0.022002200220022,0.0923348562614268,0.0568475880830734
1140,Brock Wright,TE,2024,35.0,0.0,0,0.0,0.0,0,13,16,100.0,2,0.0567375886524822,0.046075085324232,0.121966451238109,0.0633985795946648
1141,Jaret Patterson,RB,2022,7.800000000000001,0.0,0,0.0,78.0,0,0,1,0.0,0,0.0526315789473684,0.025,0.0989473684210526,0.0
1142,Cade Johnson,WR,2022,4.1,0.0,0,0.0,0.0,0,2,4,21.0,0,0.0666666666666666,0.066420664206642,0.1531365313653136,0.0265151515151515
1143,Feleipe Franks,TE,2022,0.0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0392156862745098,0.1206896551724138,0.1553752535496957,0.0
1144,Feleipe Franks,TE,2024,2.2,0.0,0,0.0,0.0,0,1,3,12.0,0,0.0245901639344262,0.0460959548447789,0.0737620097774624,0.0076142131979695
1145,Caleb Huntley,RB,2022,44.900000000000006,0.0,0,0.0,366.0,1,2,2,3.0,0,0.0073260073260073,-0.0022066936373666,0.0092236560791176,0.000801282051282
1146,Austin Trammell,WR,2022,3.3,0.0,0,0.0,0.0,0,2,4,13.0,0,0.0655737704918032,0.0551470588235294,0.1424783027965284,0.0159313725490196
1147,Austin Trammell,WR,2023,6.9,0.0,0,0.0,0.0,0,4,7,29.0,0,0.1186440677966101,0.0595238095238095,0.2255851493139628,0.0453125
1148,Austin Trammell,WR,2024,6.0,0.0,0,0.0,0.0,0,2,3,40.0,0,0.0967741935483871,0.1554770318021201,0.2695429157642767,0.0
1149,Kene Nwangwu,RB,2022,11.5,0.0,0,0.0,14.0,0,2,2,21.0,0,0.0198019801980198,0.0,0.0297029702970297,0.0129629629629629
1150,Kene Nwangwu,RB,2023,1.3,0.0,0,0.0,13.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1151,Kene Nwangwu,RB,2024,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1152,Tutu Atwell,WR,2022,63.2,0.0,0,0.0,34.0,1,18,35,298.0,1,0.1,0.2405259087393658,0.3424207269914927,0.1115957007027697
1153,Tutu Atwell,WR,2023,112.4,0.0,0,0.0,31.0,0,39,67,483.0,3,0.1390041493775933,0.1987561544441565,0.3675111476217153,0.1425207115522099
1154,Tutu Atwell,WR,2024,98.9,0.0,0,0.0,7.0,0,42,62,562.0,0,0.1297071129707113,0.2034037880867417,0.3572836999254603,0.0782729805013927
1155,Chris Evans,RB,2022,12.8,0.0,0,0.0,0.0,0,3,4,38.0,1,0.0298507462686567,0.0531400966183574,0.087288196697671,0.0727813035156643
1156,Chris Evans,RB,2023,2.1,0.0,0,0.0,12.0,0,1,1,-1.0,0,0.03125,-0.0042372881355932,0.0434851694915254,0.0
1157,Jalen Camp,WR,2022,1.7000000000000002,0.0,0,0.0,0.0,0,1,1,7.0,0,0.0454545454545454,0.04375,0.1031818181818181,0.0227272727272727
1158,Jake Funk,RB,2023,3.2,0.0,0,0.0,10.0,0,1,1,12.0,0,0.0256410256410256,0.0,0.0384615384615384,0.0269058295964125
1159,Ben Skowronek,WR,2022,84.30000000000001,0.0,0,0.0,17.0,1,39,61,376.0,0,0.1331877729257642,0.1509853782581055,0.3205699619951307,0.0627293960627294
1160,Ben Skowronek,WR,2023,21.5,0.0,0,0.0,9.0,0,8,12,66.0,1,0.0378548895899053,0.034307992202729,0.0842287281470412,0.051156494418076
1161,Ben Skowronek,WR,2024,11.9,0.0,0,0.0,0.0,0,5,5,69.0,0,0.0387596899224806,0.0485436893203883,0.0969744863400316,0.0357883817427385
1162,Rhamondre Stevenson,RB,2022,249.1,0.0,0,0.0,1040.0,5,69,88,421.0,1,0.1629629629629629,-0.0034054974458769,0.2417200464877429,0.0814927226322687
1163,Rhamondre Stevenson,RB,2023,145.70000000000002,0.0,0,0.0,619.0,4,38,51,238.0,0,0.1246943765281173,0.0043103448275862,0.190489840654245,0.0491938817693261
1164,Rhamondre Stevenson,RB,2024,175.9,0.0,0,0.0,801.0,7,33,41,168.0,1,0.0879828326180257,-0.0123012301230123,0.1221332648286287,0.0650951881277169
1165,Kylen Granson,TE,2022,61.2,0.0,0,0.0,0.0,0,31,40,302.0,0,0.0835073068893528,0.088065283917035,0.1957131874676572,0.0477545857052498
1166,Kylen Granson,TE,2023,73.0,0.0,0,0.0,2.0,0,30,50,368.0,1,0.0980392156862745,0.1080354743348562,0.2334872029972967,0.090411075250552
1167,Kylen Granson,TE,2024,32.2,0.0,0,0.0,0.0,0,14,31,182.0,0,0.072599531615925,0.0753263428204579,0.1691603716802539,0.0319747013352073
1168,Jaelon Darden,WR,2022,4.800000000000001,0.0,0,0.0,2.0,0,2,2,26.0,0,0.0169491525423728,0.0111111111111111,0.0343126177024482,0.0168175937904269
1169,Jaelon Darden,WR,2024,1.6,0.0,0,0.0,0.0,0,1,1,6.0,0,0.0434782608695652,-0.023076923076923,0.0467558528428093,0.0
1170,Sam Ehlinger,QB,2022,35.620000000000005,573.0,3,3.0,87.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1173,Luke Farrell,TE,2022,8.0,0.0,0,0.0,0.0,0,4,4,40.0,0,0.0336134453781512,0.0050314465408805,0.0544453252999312,0.0250941028858218
1174,Luke Farrell,TE,2023,28.5,0.0,0,0.0,0.0,0,13,15,155.0,0,0.0473186119873817,0.0269347496206373,0.0925257176775824,0.0311120032115616
1175,Luke Farrell,TE,2024,18.7,0.0,0,0.0,0.0,0,12,17,67.0,0,0.0502958579881656,0.0266753415744957,0.0967840602418451,0.0157572906867356
1176,Najee Harris,RB,2022,223.46,4.0,0,0.0,1034.0,7,41,53,229.0,3,0.0928196147110332,0.0201784197111299,0.1553721578354538,0.1562756077574433
1177,Najee Harris,RB,2023,195.5,0.0,0,0.0,1035.0,8,29,38,170.0,0,0.075098814229249,0.0023778071334214,0.1145504670506106,0.0248465361005553
1178,Najee Harris,RB,2024,204.6,0.0,0,0.0,1043.0,6,36,48,283.0,0,0.096192384769539,-0.0177394830207805,0.1300969907376842,0.0392292764069864
1179,Pat Freiermuth,TE,2022,148.2,0.0,0,0.0,0.0,0,63,98,732.0,2,0.1888246628131021,0.1880009159606137,0.4336377269881442,0.211892387649037
1180,Pat Freiermuth,TE,2023,76.8,0.0,0,0.0,0.0,0,32,47,308.0,2,0.1441717791411043,0.1315010570824524,0.3214585143776184,0.1956422018348624
1181,Pat Freiermuth,TE,2024,168.3,0.0,0,0.0,0.0,0,65,78,653.0,7,0.156312625250501,0.1208819057273188,0.3311744624576065,0.2571851030403844
1182,Davis Mills,QB,2022,181.52,3118.0,17,15.0,108.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
1183,Davis Mills,QB,2023,17.82,173.0,2,0.0,9.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1184,Davis Mills,QB,2024,9.580000000000002,212.0,0,0.0,11.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1185,Ja'Marr Chase,WR,2022,242.4,0.0,0,0.0,8.0,0,87,134,1046.0,9,0.2863247863247863,0.3759630200308166,0.7302575955118329,0.3189228529839883
1186,Ja'Marr Chase,WR,2023,262.72,-7.0,0,0.0,-6.0,0,100,145,1216.0,7,0.2530541012216405,0.3453594051225557,0.6558686759305055,0.2896383320911623
1187,Ja'Marr Chase,WR,2024,403.0,0.0,0,0.0,32.0,0,127,175,1708.0,17,0.2684049079754601,0.3307325530992631,0.6671934044426007,0.3713222429234799
1188,Khalil Herbert,RB,2022,117.8,0.0,0,0.0,731.0,4,9,12,57.0,1,0.0422535211267605,-0.0109682299546142,0.0546056977264494,0.0486559139784946
1189,Khalil Herbert,RB,2023,112.5,0.0,0,0.0,611.0,2,20,31,134.0,1,0.0861111111111111,0.0058219178082191,0.133824200913242,0.0580071884984025
1190,Khalil Herbert,RB,2024,31.5,0.0,0,0.0,130.0,1,10,11,25.0,0,0.0331325301204819,-0.0099052540913006,0.0417745919076824,0.0055114638447971
1191,DeVonta Smith,WR,2022,254.6,0.0,0,0.0,0.0,0,95,136,1196.0,7,0.2537313432835821,0.2960378208014408,0.6174272715665258,0.2770302474793767
1192,DeVonta Smith,WR,2023,227.6,0.0,0,0.0,0.0,0,81,112,1066.0,7,0.2125237191650854,0.3010033444816054,0.5595882543329124,0.2901138716356107
1193,DeVonta Smith,WR,2024,199.4,0.0,0,0.0,1.0,0,68,89,833.0,8,0.2648809523809524,0.3070208728652751,0.6429381268636487,0.3596491228070175
1194,Kadarius Toney,WR,2022,59.3,0.0,0,0.0,82.0,1,16,20,171.0,2,0.060790273556231,0.0316589278176445,0.1165125525884621,0.0860300164473684
1195,Kadarius Toney,WR,2023,53.0,0.0,0,0.0,31.0,0,27,38,169.0,1,0.0764587525150905,0.032520325203252,0.1407043889352374,0.0453972868217054
1196,Kadarius Toney,WR,2024,-0.4,0.0,0,0.0,-4.0,0,0,1,0.0,0,0.0095238095238095,-0.0052521008403361,0.0100840336134453,0.0
1197,Jacob Harris,WR,2022,1.6,0.0,0,0.0,0.0,0,1,1,6.0,0,0.0416666666666666,0.0279720279720279,0.0848776223776223,0.0283018867924528
1198,Kenneth Gainwell,RB,2022,87.9,0.0,0,0.0,240.0,4,23,29,169.0,0,0.0541044776119402,0.0078793336334984,0.0874601833247091,0.0193629697525206
1199,Kenneth Gainwell,RB,2023,97.38,17.0,0,0.0,364.0,2,30,37,183.0,0,0.0685185185185185,0.0153149266609145,0.1150297191065094,0.0236189984512132
1200,Kenneth Gainwell,RB,2024,62.6,0.0,0,0.0,290.0,1,16,22,116.0,0,0.0512820512820512,0.0069131349564171,0.0824535848882106,0.0170638423065607
1201,Michael Carter,RB,2022,126.0,0.0,0,0.0,402.0,3,41,54,288.0,0,0.0949033391915641,0.0065831386706307,0.1476215197238508,0.0392263688368292
1202,Michael Carter,RB,2023,58.8,0.0,0,0.0,187.0,0,24,31,101.0,1,0.0603112840466926,0.0092366204835642,0.0978562224568903,0.0515004688965301
1203,Michael Carter,RB,2024,35.8,0.0,0,0.0,131.0,1,11,11,57.0,0,0.0956521739130434,-0.021108179419525,0.1265917173339451,0.0372549019607843
1204,Kyle Trask,QB,2022,0.92,23.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1205,Kyle Trask,QB,2023,-0.1,0.0,0,0.0,-1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1206,Kyle Trask,QB,2024,-0.2,5.0,0,0.0,-4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1207,Rondale Moore,WR,2022,87.9,0.0,0,0.0,-5.0,0,41,56,414.0,1,0.1866666666666666,0.1556675062972292,0.4045340050377834,0.1590047393364929
1208,Rondale Moore,WR,2023,105.0,0.0,0,0.0,178.0,1,40,62,352.0,1,0.1117117117117117,0.0769230769230769,0.2291060291060291,0.0790897311305474
1209,Justin Fields,QB,2022,295.98,2242.0,17,11.0,1143.0,8,0,0,0.0,0,0.0,0.0,0.0,0.0
1210,Justin Fields,QB,2023,230.18,2562.0,16,9.0,657.0,4,0,0,0.0,0,0.0,0.0,0.0,0.0
1211,Justin Fields,QB,2024,119.14,1106.0,5,1.0,289.0,5,0,0,0.0,0,0.0,0.0,0.0,0.0
1212,Avery Williams,RB,2022,36.0,0.0,0,0.0,109.0,1,13,14,61.0,0,0.0404624277456647,-0.0079202112056321,0.0543574726539913,0.0124236252545824
1213,Frank Darby,WR,2022,2.5,0.0,0,0.0,0.0,0,1,1,15.0,0,0.0333333333333333,0.03954802259887,0.081638418079096,0.0334821428571428
1214,Terrace Marshall,WR,2022,83.0,0.0,0,0.0,0.0,0,28,47,490.0,1,0.138235294117647,0.2291748142354321,0.3906927925648163,0.1397058823529411
1215,Terrace Marshall,WR,2023,32.900000000000006,0.0,0,0.0,0.0,0,19,33,139.0,0,0.1126279863481228,0.1233799896319336,0.2676459712277312,0.0428483353884093
1216,Terrace Marshall Jr.,WR,2024,7.1000000000000005,0.0,0,0.0,0.0,0,3,6,41.0,0,0.0326086956521739,0.0338541666666666,0.0759963768115942,0.0163738019169329
1217,Michael Bandy,WR,2022,18.9,0.0,0,0.0,0.0,0,10,21,89.0,0,0.069078947368421,0.091224590976698,0.17659809383399,0.0230928905033731
1218,Amon-Ra St. Brown,WR,2022,267.6,0.0,0,0.0,95.0,0,106,146,1161.0,6,0.2664233576642336,0.2493319080705505,0.5991005629527908,0.2629802955665025
1219,Amon-Ra St. Brown,WR,2023,330.90000000000003,0.0,0,0.0,24.0,0,119,164,1515.0,10,0.2837370242214533,0.3236567354214413,0.684530924669333,0.3585261462835833
1220,Amon-Ra St. Brown,WR,2024,316.18,7.0,1,0.0,6.0,0,115,141,1263.0,12,0.2558983666061706,0.3100086033839977,0.6318544326164541,0.2876952424430169
1221,Kyle Pitts,TE,2022,75.6,0.0,0,0.0,0.0,0,28,59,356.0,2,0.2610619469026549,0.3461210571184995,0.668489766048782,0.1861640670132871
1222,Kyle Pitts,TE,2023,137.3,0.0,0,0.0,-4.0,0,53,90,667.0,3,0.1698113207547169,0.2368239355581127,0.4441761295785656,0.1765796649785742
1223,Kyle Pitts,TE,2024,131.2,0.0,0,0.0,0.0,0,47,74,602.0,4,0.1323792486583184,0.1394984326018808,0.3101676190689824,0.1655159378717632
1224,Trevor Lawrence,QB,2022,295.62,4113.0,25,8.0,291.0,5,0,0,0.0,0,0.0,0.0,0.0,0.0
1225,Trevor Lawrence,QB,2023,262.54,4016.0,21,14.0,339.0,4,0,0,0.0,0,0.0,0.0,0.0,0.0
1226,Trevor Lawrence,QB,2024,145.7,2045.0,11,7.0,119.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
1227,Mac Jones,QB,2022,170.08,2997.0,14,11.0,102.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1228,Mac Jones,QB,2023,106.4,2120.0,10,12.0,96.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1229,Mac Jones,QB,2024,96.08,1672.0,8,8.0,92.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1230,Travis Etienne,RB,2022,203.1,0.0,0,0.0,1125.0,5,35,45,316.0,0,0.0755033557046979,0.0009191176470588,0.113990327674694,0.0380906460945033
1231,Travis Etienne,RB,2023,282.4,0.0,0,0.0,1008.0,11,58,73,476.0,1,0.1177419354838709,-0.0134511142340895,0.1658520118385348,0.0771024155191393
1232,Travis Etienne,RB,2024,130.2,0.0,0,0.0,558.0,2,39,52,254.0,0,0.1052631578947368,0.0009606147934678,0.1586632286768795,0.0394900497512437
1233,Elijah Moore,WR,2022,88.1,0.0,0,0.0,5.0,0,37,65,446.0,1,0.1164874551971326,0.1642603055032433,0.3061394271982936,0.0967265976157905
1234,Elijah Moore,WR,2023,132.10000000000002,0.0,0,0.0,11.0,0,59,104,640.0,2,0.1739130434782608,0.2279455298993487,0.4432259891368703,0.1286795129447925
1235,Elijah Moore,WR,2024,120.9,0.0,0,0.0,1.0,0,61,102,538.0,1,0.1543116490166414,0.184860867873127,0.3793561678234638,0.0956635595175099
1236,Chauncey Golston,DL,2023,2.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1237,Trey Sermon,RB,2022,1.9,0.0,0,0.0,19.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1238,Trey Sermon,RB,2023,20.3,0.0,0,0.0,160.0,0,3,6,13.0,0,0.0204778156996587,0.004708904109589,0.0344838468371592,0.0033367556468172
1239,Trey Sermon,RB,2024,53.8,0.0,0,0.0,159.0,2,16,19,99.0,0,0.0429864253393665,0.0013780431786862,0.0655820725519987,0.0159368963296844
1240,Josh Palmer,WR,2022,169.3,0.0,0,0.0,4.0,0,72,107,769.0,3,0.1621212121212121,0.2211904761904762,0.4201341991341991,0.147982436638506
1241,Josh Palmer,WR,2023,106.7,0.0,0,0.0,6.0,0,38,61,581.0,2,0.1671232876712328,0.2502708559046587,0.4509016162305763,0.1676657924316223
1242,Josh Palmer,WR,2024,107.4,0.0,0,0.0,0.0,0,39,65,584.0,1,0.1431718061674008,0.2537122375832053,0.4177274993176656,0.1107310628302994
1243,Divine Deablo,LB,2024,4.4,0.0,0,0.0,0.0,0,1,1,34.0,0,0.0188679245283018,0.0149812734082397,0.0402869055190445,0.0518292682926829
1244,Amari Rodgers,WR,2022,43.1,0.0,0,0.0,7.0,0,16,25,204.0,1,0.0769230769230769,0.0901577761081893,0.1875108362711668,0.0888567953785345
1245,Amari Rodgers,WR,2023,0.0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0363636363636363,0.0761421319796954,0.1154591601292109,0.0
1246,Javonte Williams,RB,2022,42.0,0.0,0,0.0,204.0,0,16,22,76.0,0,0.1679389312977099,-0.0222016651248843,0.2341470648466573,0.0387755102040816
1247,Javonte Williams,RB,2023,179.2,0.0,0,0.0,774.0,3,47,58,228.0,2,0.1203319502074688,-0.0276768241543192,0.1583564659877479,0.0722894316366126
1248,Javonte Williams,RB,2024,157.9,0.0,0,0.0,513.0,4,52,70,346.0,0,0.1228070175438596,-0.0070217917675544,0.1785930929017458,0.0454306722689075
1249,Anthony Schwartz,WR,2022,18.8,0.0,0,0.0,57.0,1,4,10,51.0,0,0.0483091787439613,0.0723014256619144,0.1303049086454736,0.0213210702341137
1250,Hunter Long,TE,2024,19.0,0.0,0,0.0,0.0,0,7,9,60.0,0,0.039647577092511,0.0166309012875536,0.0727760866688094,0.0181378476420798
1251,Tommy Tremble,TE,2022,54.400000000000006,0.0,0,0.0,0.0,0,19,32,174.0,3,0.0855614973262032,0.0841635176915149,0.1956730601425167,0.1312275664034458
1252,Tommy Tremble,TE,2023,60.4,0.0,0,0.0,0.0,0,23,32,194.0,3,0.0707964601769911,0.0580865603644646,0.1526639385570584,0.1741951496241667
1253,Tommy Tremble,TE,2024,56.4,0.0,0,0.0,0.0,0,23,32,234.0,2,0.0941176470588235,0.0674323823638384,0.195122376479306,0.1241312741312741
1254,Tre' McKitty,TE,2022,17.2,0.0,0,0.0,0.0,0,10,18,72.0,0,0.056782334384858,0.027364378300528,0.1070650042177095,0.015803336259877
1255,Trey Lance,QB,2022,12.46,194.0,0,1.0,67.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1256,Trey Lance,QB,2024,12.74,266.0,0,1.0,41.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1257,Zach Wilson,QB,2022,98.92,1688.0,6,7.0,102.0,1,1,1,2.0,1,0.003875968992248,0.0008613264427217,0.0065030146425495,0.0719903691813804
1258,Zach Wilson,QB,2023,119.94,2271.0,8,7.0,211.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1259,Lance McCutcheon,WR,2022,0.0,0.0,0,0.0,0.0,0,0,5,0.0,0,0.1162790697674418,0.1955922865013774,0.3308924338522647,0.0
1260,Sam Howell,QB,2022,18.26,169.0,1,1.0,35.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1261,Sam Howell,QB,2023,257.54,3946.0,21,21.0,263.0,5,1,1,4.0,0,0.0015723270440251,0.000209775540172,0.0025263109981753,0.0004791566842357
1262,Sam Howell,QB,2024,-0.8400000000000001,24.0,0,1.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1263,Cole Turner,TE,2022,4.300000000000001,0.0,0,0.0,0.0,0,2,9,23.0,0,0.0629370629370629,0.0636704119850187,0.1453419239936094,0.0116396761133603
